candidate_num,county,election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,vote
1,Middlesex,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,John Bailey,BJ0321,Republican,A03,313
2,Middlesex,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,Sherman Leland,LS0020,null,null,220
3,Middlesex,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,William Ellis,EW0022,null,null,NA
4,Middlesex,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,Ebenezer Seaver,SE0023,null,null,NA
5,Middlesex,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,Jonathan Leonard,LJ0180,null,null,NA
6,Middlesex,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,Joseph Valentine,VJ0041,null,null,NA
7,Middlesex,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,scattering,null,null,null,1
1,Norfolk,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,John Bailey,BJ0321,Republican,A03,1356
2,Norfolk,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,Sherman Leland,LS0020,null,null,771
3,Norfolk,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,William Ellis,EW0022,null,null,47
4,Norfolk,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,Ebenezer Seaver,SE0023,null,null,25
5,Norfolk,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,Jonathan Leonard,LJ0180,null,null,17
6,Norfolk,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,Joseph Valentine,VJ0041,null,null,16
7,Norfolk,ma.uscongress.norfolk.ballot3.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Norfolk District, Ballot 3",U.S. House of Representatives,ON125,scattering,null,null,null,148
