election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,district,vote
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Matthew Lyon,LM0053,null,null,1,Western,1783
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Israel Smith,SI0092,null,null,2,Western,967
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Samuel Williams,WS0226,null,null,3,Western,322
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Nathaniel Chipman,CN0042,Federalist,null,4,Western,310
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Isaac Tichenor,TI0032,Federalist,null,5,Western,287
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Gideon Olin,OG0018,null,null,6,Western,198
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Enoch Woodbridge,WE0152,null,null,7,Western,188
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Jonas Galusha,GJ0613,null,null,8,Western,147
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Daniel Chipman,CD0204,Federalist,null,9,Western,86
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Samuel Hitchcock,HS0250,null,null,10,Western,52
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Samuel Safford,SS0310,null,null,11,Western,8
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Jonathan Robinson,RJ0696,null,null,12,Western,5
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Noah Smith,SN0074,null,null,13,Western,4
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Ebenezer Marvin,ME0125,null,null,14,Western,3
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,William C. Harrington,HW0348,null,null,15,Western,2
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Gameliel Painter,PG0094,null,null,16,Western,2
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Timothy Todd,TT0088,null,null,17,Western,2
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Ira Allen,AI0025,null,null,18,Western,1
vt.uscongress.western.1796,1796-09,1796,General,"Vermont 1796 U.S. House of Representatives, Western District",U.S. House of Representatives,ON125,Hubbard Barlow,BH0172,null,null,19,Western,1
