election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Lewis R. Morris,ML0045,Federalist,A01,1,3220
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Nathaniel Niles,NN0014,null,null,2,251
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Amasa Paine,PA0117,null,null,3,92
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Stephen R. Bradley,BS0312,null,null,4,73
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,William Chamberlain,CW0352,null,null,5,41
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Daniel Farrand,FD0052,null,null,6,21
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Stephen Jacobs,JS0060,null,null,7,11
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Moses Robinson,RM0051,null,null,8,3
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Aaron Leland,LA0135,null,null,9,3
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Oliver Gallup,GO0011,null,null,10,2
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Elijah Paine,PE0117,Federalist,null,11,1
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Joseph Lord,LJ0118,null,null,12,1
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Samuel Cutler,CS0216,null,null,13,1
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Jonathan Hunt,HJ1284,null,null,14,1
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Samuel Fletcher,FS0133,null,null,15,1
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Amasa Allen,AA0004,null,null,16,1
vt.uscongress.eastern.1798,1798-09,1798,General,"Vermont 1798 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Benjamin Burt,BB0038,null,null,17,1
